Sensor_Distance,Leakage,Time,Prev_Sensor_Distance,Diff,Episode
3.952548575690114,False,55,4.094389767701484,-0.14184119201137024,0
4.048680979129434,False,56,3.952548575690114,0.09613240343931961,0
3.9088444836249603,False,57,4.048680979129434,-0.1398364955044733,0
3.9822967012205863,False,58,3.9088444836249603,0.07345221759562603,0
3.958793046959303,False,59,3.9822967012205863,-0.023503654261283202,0
3.953811135876104,False,60,3.958793046959303,-0.004981911083199009,0
3.9954399712701436,False,61,3.953811135876104,0.0416288353940395,0
3.9574874578032233,False,62,3.9954399712701436,-0.0379525134669203,0
3.9101411216377757,False,63,3.9574874578032233,-0.04734633616544759,0
4.02982691913746,False,64,3.9101411216377757,0.11968579749968455,0
4.002569007673315,False,65,4.02982691913746,-0.02725791146414558,0
3.9202221774244954,False,66,4.002569007673315,-0.08234683024881928,0
3.9736305245919956,False,67,3.9202221774244954,0.0534083471675002,0
4.006580451771838,False,68,3.9736305245919956,0.032949927179842575,0
4.089749374324705,False,69,4.006580451771838,0.08316892255286668,0
4.055051618236351,False,70,4.089749374324705,-0.034697756088354126,0
3.952183775683253,False,71,4.055051618236351,-0.10286784255309778,0
3.913609261128,False,72,3.952183775683253,-0.03857451455525318,0
4.017021345165894,False,73,3.913609261128,0.10341208403789404,0
3.9889996458973567,False,74,4.017021345165894,-0.028021699268537148,0
4.036657515236639,False,75,3.9889996458973567,0.0476578693392824,0
3.9905340151238504,False,76,4.036657515236639,-0.04612350011278865,0
4.0059324155111256,False,77,3.9905340151238504,0.015398400387275135,0
4.051713175128327,False,78,4.0059324155111256,0.04578075961720174,0
3.900380673714253,False,79,4.051713175128327,-0.15133250141407428,0
4.018204946073289,False,80,3.900380673714253,0.11782427235903592,0
3.9920803433296586,False,81,4.018204946073289,-0.026124602743630376,0
3.9207865758306863,False,82,3.9920803433296586,-0.0712937674989722,0
3.9566555692321606,False,83,3.9207865758306863,0.0358689934014742,0
4.092873661053363,False,84,3.9566555692321606,0.1362180918212026,0
4.073067760973553,False,85,4.092873661053363,-0.019805900079810534,0
4.065694533163568,False,86,4.073067760973553,-0.007373227809984506,0
3.906362276552672,False,87,4.065694533163568,-0.15933225661089612,0
3.9573530633062317,False,88,3.906362276552672,0.050990786753559725,0
3.9362891937345816,False,89,3.9573530633062317,-0.021063869571650073,0
3.9082454214921567,False,90,3.9362891937345816,-0.028043772242424936,0
4.026023854543883,False,91,3.9082454214921567,0.11777843305172642,0
4.023230286512284,False,92,4.026023854543883,-0.0027935680315991362,0
4.057933798539098,False,93,4.023230286512284,0.03470351202681421,0
4.094745088991997,False,94,4.057933798539098,0.036811290452899215,0
3.902209867484611,False,95,4.094745088991997,-0.19253522150738656,0
3.9607258562478704,False,96,3.902209867484611,0.058515988763259585,0
3.90758972542364,False,97,3.9607258562478704,-0.05313613082423041,0
4.019948062932301,False,98,3.90758972542364,0.11235833750866053,0
4.099026003846328,False,99,4.019948062932301,0.07907794091402742,0
4.147557408725687,True,100,4.099026003846328,0.04853140487935903,0
4.226753913048422,True,101,4.147557408725687,0.07919650432273517,0
4.336565822760728,True,102,4.226753913048422,0.10981190971230603,0
4.346054653172252,True,103,4.336565822760728,0.009488830411523708,0
4.536024040382591,True,104,4.346054653172252,0.18996938721033896,0
4.66918682990477,True,105,4.536024040382591,0.13316278952217875,0
4.815879156895834,True,106,4.66918682990477,0.14669232699106427,0
4.819270435053514,True,107,4.815879156895834,0.0033912781576797,0
5.0322983450908385,True,108,4.819270435053514,0.2130279100373249,0
5.116805934656405,True,109,5.0322983450908385,0.08450758956556648,0
5.281011663028844,True,110,5.116805934656405,0.16420572837243874,0
5.331291165005201,True,111,5.281011663028844,0.05027950197635711,0
5.457368656028383,True,112,5.331291165005201,0.12607749102318255,0
5.489351976111807,True,113,5.457368656028383,0.031983320083423195,0
5.70226996577154,True,114,5.489351976111807,0.21291798965973374,0
5.830501692374589,True,115,5.70226996577154,0.12823172660304838,0
5.8992703578523935,True,116,5.830501692374589,0.0687686654778048,0
6.090089030430658,True,117,5.8992703578523935,0.19081867257826435,0
6.131839450823628,True,118,6.090089030430658,0.04175042039296972,0
6.22221287459681,True,119,6.131839450823628,0.09037342377318236,0
6.462883173914284,True,120,6.22221287459681,0.24067029931747363,0
6.456360939479843,True,121,6.462883173914284,-0.006522234434440222,0
6.6048562734168526,True,122,6.456360939479843,0.1484953339370092,0
6.675220742241663,True,123,6.6048562734168526,0.07036446882481062,0
6.850475837034516,True,124,6.675220742241663,0.17525509479285262,0
6.9567667554194506,True,125,6.850475837034516,0.10629091838493476,0
7.0318213250107044,True,126,6.9567667554194506,0.0750545695912539,0
7.27413994829902,True,127,7.0318213250107044,0.24231862328831522,0
7.364729131176123,True,128,7.27413994829902,0.09058918287710327,0
7.3670257591194535,True,129,7.364729131176123,0.0022966279433305203,0
7.595568349355397,True,130,7.3670257591194535,0.2285425902359437,0
7.645545103565232,True,131,7.595568349355397,0.04997675420983505,0
7.905633484776992,True,132,7.645545103565232,0.2600883812117596,0
7.946274924238841,True,133,7.905633484776992,0.04064143946184906,0
8.034166726342905,True,134,7.946274924238841,0.087891802104064,0
8.076910452738293,True,135,8.034166726342905,0.04274372639538804,0
8.20409948957339,True,136,8.076910452738293,0.1271890368350963,0
8.43781512030141,True,137,8.20409948957339,0.23371563072802104,0
8.41102221364649,True,138,8.43781512030141,-0.0267929066549204,0
8.657487390069413,True,139,8.41102221364649,0.2464651764229231,0
8.684018395697361,True,140,8.657487390069413,0.02653100562794819,0
8.816381912213194,True,141,8.684018395697361,0.13236351651583256,0
8.994254403791452,True,142,8.816381912213194,0.1778724915782579,0
9.069102880613064,True,143,8.994254403791452,0.07484847682161266,0
9.18344351390526,True,144,9.069102880613064,0.1143406332921959,0
9.303890107921887,True,145,9.18344351390526,0.12044659401662727,0
9.37164023460304,True,146,9.303890107921887,0.06775012668115288,0
9.545699487167036,True,147,9.37164023460304,0.17405925256399613,0
9.563389282488691,True,148,9.545699487167036,0.0176897953216546,0
9.668979051570982,True,149,9.563389282488691,0.10558976908229134,0
9.894469145934588,True,150,9.668979051570982,0.22549009436360556,0
9.908733861762132,True,151,9.894469145934588,0.014264715827543739,0
10.13145920225122,True,152,9.908733861762132,0.2227253404890881,0
10.216092412119634,True,153,10.13145920225122,0.08463320986841438,0
10.37712741677157,True,154,10.216092412119634,0.16103500465193576,0
10.40693101367835,True,155,10.37712741677157,0.02980359690677936,0
10.53018494262981,True,156,10.40693101367835,0.12325392895146159,0
10.703410175269987,True,157,10.53018494262981,0.17322523264017597,0
10.75628568139139,True,158,10.703410175269987,0.05287550612140279,0
10.767432014175876,True,159,10.75628568139139,0.01114633278448629,0
11.037974879530013,True,160,10.767432014175876,0.2705428653541375,0
11.061645034131761,True,161,11.037974879530013,0.023670154601747484,0
11.231612361575824,True,162,11.061645034131761,0.16996732744406273,0
11.238423331526292,True,163,11.231612361575824,0.006810969950468149,0
11.36422853467238,True,164,11.238423331526292,0.12580520314608812,0
11.526793219040538,True,165,11.36422853467238,0.1625646843681583,0
11.707166433808437,True,166,11.526793219040538,0.18037321476789892,0
11.697840357015203,True,167,11.707166433808437,-0.009326076793234606,0
11.901996929414029,True,168,11.697840357015203,0.20415657239882634,0
11.987493647631158,True,169,11.901996929414029,0.08549671821712934,0
12.181100706458357,True,170,11.987493647631158,0.1936070588271992,0
12.344297272817057,True,171,12.181100706458357,0.1631965663586996,0
12.270692828662682,True,172,12.344297272817057,-0.07360444415437506,0
12.366871111302958,True,173,12.270692828662682,0.09617828264027573,0
12.516355432225204,True,174,12.366871111302958,0.14948432092224628,0
12.66573498596917,True,175,12.516355432225204,0.14937955374396594,0
12.792663729090677,True,176,12.66573498596917,0.12692874312150693,0
12.890120661154855,True,177,12.792663729090677,0.09745693206417805,0
13.084253583970003,True,178,12.890120661154855,0.1941329228151485,0
13.19629000846575,True,179,13.084253583970003,0.1120364244957468,0
13.231354373495055,True,180,13.19629000846575,0.03506436502930477,0
13.399553489473064,True,181,13.231354373495055,0.16819911597800896,0
13.400340258143727,True,182,13.399553489473064,0.0007867686706628518,0
13.524722981812783,True,183,13.400340258143727,0.124382723669056,0
13.602044817492995,True,184,13.524722981812783,0.07732183568021256,0
13.863981601795702,True,185,13.602044817492995,0.2619367843027067,0
13.877681382739526,True,186,13.863981601795702,0.01369978094382418,0
14.053592840439762,True,187,13.877681382739526,0.17591145770023608,0
14.25557387212891,True,188,14.053592840439762,0.20198103168914727,0
14.342650110351517,True,189,14.25557387212891,0.08707623822260757,0
14.327214066068912,True,190,14.342650110351517,-0.015436044282605366,0
14.439052325156164,True,191,14.327214066068912,0.11183825908725176,0
14.66409715262711,True,192,14.439052325156164,0.22504482747094734,0
14.679098923987798,True,193,14.66409715262711,0.015001771360687144,0
14.88152637448011,True,194,14.679098923987798,0.20242745049231203,0
14.846221401081579,True,195,14.88152637448011,-0.03530497339853156,0
15.14206675776456,True,196,14.846221401081579,0.29584535668298173,0
15.2359628370386,True,197,15.14206675776456,0.09389607927404064,0
15.373147004855445,True,198,15.2359628370386,0.1371841678168444,0
15.440986598970934,True,199,15.373147004855445,0.06783959411548857,0
15.353695399671171,False,200,15.440986598970934,-0.08729119929976292,0
15.363991684431424,False,201,15.353695399671171,0.010296284760253016,0
15.466652214859712,False,202,15.363991684431424,0.10266053042828815,0
15.291393639835649,False,203,15.466652214859712,-0.1752585750240634,0
15.379924342946817,False,204,15.291393639835649,0.08853070311116795,0
15.46079532167034,False,205,15.379924342946817,0.08087097872352267,0
15.346457826005103,False,206,15.46079532167034,-0.11433749566523588,0
15.46113089678866,False,207,15.346457826005103,0.1146730707835566,0
15.400300726032006,False,208,15.46113089678866,-0.06083017075665431,0
15.30944362852264,False,209,15.400300726032006,-0.09085709750936566,0
15.352660645955002,False,210,15.30944362852264,0.043217017432361615,0
15.426892582512044,False,211,15.352660645955002,0.07423193655704274,0
15.370428904578963,False,212,15.426892582512044,-0.05646367793308116,0
15.301852617291951,False,213,15.370428904578963,-0.06857628728701215,0
15.333937188924889,False,214,15.301852617291951,0.03208457163293765,0
15.363116890991462,False,215,15.333937188924889,0.029179702066572943,0
15.341764208676272,False,216,15.363116890991462,-0.021352682315189497,0
15.383616347767203,False,217,15.341764208676272,0.04185213909093122,0
15.419353256731695,False,218,15.383616347767203,0.03573690896449122,0
15.484129256988236,False,219,15.419353256731695,0.06477600025654162,0
15.416723420350147,False,220,15.484129256988236,-0.06740583663808941,0
15.438179914971647,False,221,15.416723420350147,0.0214564946214999,0
15.40355640236577,False,222,15.438179914971647,-0.03462351260587759,0
15.41403209727908,False,223,15.40355640236577,0.010475694913310463,0
15.405101537002077,False,224,15.41403209727908,-0.008930560277002897,0
15.380757036150163,False,225,15.405101537002077,-0.024344500851913864,0
15.335440980853082,False,226,15.380757036150163,-0.04531605529708038,0
15.342215530090384,False,227,15.335440980853082,0.006774549237301031,0
15.41874715904077,False,228,15.342215530090384,0.07653162895038612,0
15.324176730195367,False,229,15.41874715904077,-0.09457042884540279,0
15.417708624712464,False,230,15.324176730195367,0.09353189451709731,0
15.411328749561134,False,231,15.417708624712464,-0.006379875151329983,0
15.335918028129184,False,232,15.411328749561134,-0.07541072143195038,0
15.326645973758593,False,233,15.335918028129184,-0.009272054370590865,0
15.287585548317523,False,234,15.326645973758593,-0.039060425441070024,0
15.327280002573287,False,235,15.287585548317523,0.039694454255764455,0
15.461911639661208,False,236,15.327280002573287,0.1346316370879208,0
15.444981221109945,False,237,15.461911639661208,-0.016930418551263315,0
15.433484232348981,False,238,15.444981221109945,-0.011496988760963944,0
15.444789145253576,False,239,15.433484232348981,0.011304912904595454,0
15.303352225680836,False,240,15.444789145253576,-0.1414369195727403,0
15.450842776365212,False,241,15.303352225680836,0.14749055068437578,0
15.292657867720802,False,242,15.450842776365212,-0.15818490864440982,0
15.340827925448707,False,243,15.292657867720802,0.04817005772790495,0
15.319138533626097,False,244,15.340827925448707,-0.021689391822610204,0
15.482977460943408,False,245,15.319138533626097,0.1638389273173111,0
15.481038410031092,False,246,15.482977460943408,-0.0019390509123162758,0
15.383314352840411,False,247,15.481038410031092,-0.09772405719068011,0
15.432594164517143,False,248,15.383314352840411,0.049279811676731455,0
15.34928375285618,False,249,15.432594164517143,-0.0833104116609622,0
15.456866798248175,False,250,15.34928375285618,0.10758304539199415,0
15.32058967688578,False,251,15.456866798248175,-0.13627712136239545,0
15.366909569062239,False,252,15.32058967688578,0.046319892176459376,0
15.308589881608052,False,253,15.366909569062239,-0.05831968745418692,0
15.4784413004759,False,254,15.308589881608052,0.16985141886784838,0
15.376380075183022,False,255,15.4784413004759,-0.10206122529287853,0
15.382639557705662,False,256,15.376380075183022,0.006259482522640525,0
15.472267694841499,False,257,15.382639557705662,0.08962813713583628,0
15.3974378064884,False,258,15.472267694841499,-0.0748298883530989,0
15.330335129266635,False,259,15.3974378064884,-0.0671026772217651,0
15.441926227698918,False,260,15.330335129266635,0.11159109843228343,0
15.300350008616487,False,261,15.441926227698918,-0.141576219082431,0
15.374059272025036,False,262,15.300350008616487,0.07370926340854922,0
15.449365017625853,False,263,15.374059272025036,0.07530574560081682,0
15.43824612257079,False,264,15.449365017625853,-0.011118895055062694,0
15.320943610912833,False,265,15.43824612257079,-0.11730251165795735,0
15.470314133278716,False,266,15.320943610912833,0.14937052236588322,0
15.41406413593737,False,267,15.470314133278716,-0.056249997341346614,0
15.311768855317453,False,268,15.41406413593737,-0.10229528061991644,0
15.295002040542217,False,269,15.311768855317453,-0.016766814775236227,0
15.44292129515039,False,270,15.295002040542217,0.14791925460817268,0
15.468093940158763,False,271,15.44292129515039,0.02517264500837335,0
15.445081495128681,False,272,15.468093940158763,-0.023012445030081707,0
15.29640462184517,False,273,15.445081495128681,-0.1486768732835113,0
15.364605433165494,False,274,15.29640462184517,0.06820081132032385,0
15.442096361887126,False,275,15.364605433165494,0.0774909287216321,0
15.38494656513052,False,276,15.442096361887126,-0.057149796756606364,0
15.38560163962807,False,277,15.38494656513052,0.0006550744975513112,0
15.442210226420231,False,278,15.38560163962807,0.05660858679216041,0
15.407562515290495,False,279,15.442210226420231,-0.03464771112973608,0
15.47706717816419,False,280,15.407562515290495,0.06950466287369572,0
15.380470162330312,False,281,15.47706717816419,-0.09659701583387914,0
15.316192180717064,False,282,15.380470162330312,-0.06427798161324816,0
15.392224186299213,False,283,15.316192180717064,0.07603200558214951,0
15.452731612664369,False,284,15.392224186299213,0.060507426365155936,0
15.482090379738148,False,285,15.452731612664369,0.029358767073778935,0
15.433481325288938,False,286,15.482090379738148,-0.048609054449210376,0
15.357215312536727,False,287,15.433481325288938,-0.07626601275221034,0
15.482447679517005,False,288,15.357215312536727,0.12523236698027773,0
15.356000325676286,False,289,15.482447679517005,-0.12644735384071915,0
15.395678686013722,False,290,15.356000325676286,0.03967836033743666,0
15.404649054405628,False,291,15.395678686013722,0.008970368391905126,0
15.360649260351934,False,292,15.404649054405628,-0.043999794053693364,0
15.301118109722559,False,293,15.360649260351934,-0.05953115062937542,0
15.351817030735722,False,294,15.301118109722559,0.0506989210131632,0
15.426032118495742,False,295,15.351817030735722,0.07421508776002028,0
15.39830802049166,False,296,15.426032118495742,-0.027724098004082265,0
15.452709170661853,False,297,15.39830802049166,0.05440115017019309,0
15.432275719885206,False,298,15.452709170661853,-0.020433450776646822,0
15.426974540090676,False,299,15.432275719885206,-0.005301179794530597,0
4.053942559292814,False,0,0.0,0.0,1
4.069876595217821,False,1,4.053942559292814,0.01593403592500664,1
3.9600910952661303,False,2,4.069876595217821,-0.10978549995169029,1
4.067246337885865,False,3,3.9600910952661303,0.10715524261973464,1
3.992029453422318,False,4,4.067246337885865,-0.07521688446354702,1
3.9962928281538175,False,5,3.992029453422318,0.004263374731499514,1
3.9982245682728075,False,6,3.9962928281538175,0.0019317401189899996,1
3.9750050951150087,False,7,3.9982245682728075,-0.02321947315779882,1
4.0399881456802955,False,8,3.9750050951150087,0.06498305056528686,1
4.08374329590937,False,9,4.0399881456802955,0.0437551502290745,1
3.9970151648564567,False,10,4.08374329590937,-0.08672813105291333,1
3.974485914678386,False,11,3.9970151648564567,-0.022529250178070725,1
3.989287794295648,False,12,3.974485914678386,0.014801879617261982,1
3.9355178249757516,False,13,3.989287794295648,-0.053769969319896305,1
4.037003939572788,False,14,3.9355178249757516,0.10148611459703627,1
4.0817238085999525,False,15,4.037003939572788,0.04471986902716463,1
4.047200056210467,False,16,4.0817238085999525,-0.03452375238948591,1
3.9596304236727926,False,17,4.047200056210467,-0.08756963253767402,1
4.072132887536718,False,18,3.9596304236727926,0.11250246386392515,1
3.9198991992604872,False,19,4.072132887536718,-0.15223368827623052,1
4.045264620713638,False,20,3.9198991992604872,0.125365421453151,1
3.9570379690978035,False,21,4.045264620713638,-0.08822665161583476,1
4.010627292046204,False,22,3.9570379690978035,0.05358932294840013,1
4.059176117517568,False,23,4.010627292046204,0.04854882547136441,1
4.039774741889263,False,24,4.059176117517568,-0.019401375628304685,1
4.047614796187075,False,25,4.039774741889263,0.007840054297811427,1
3.997136129327587,False,26,4.047614796187075,-0.05047866685948765,1
4.017895366960167,False,27,3.997136129327587,0.020759237632580252,1
3.9229949945577913,False,28,4.017895366960167,-0.09490037240237603,1
4.007116868156276,False,29,3.9229949945577913,0.08412187359848433,1
3.962705334874352,False,30,4.007116868156276,-0.04441153328192371,1
4.006754544983464,False,31,3.962705334874352,0.04404921010911167,1
4.0009553601404235,False,32,4.006754544983464,-0.005799184843040095,1
4.022872588928242,False,33,4.0009553601404235,0.02191722878781821,1
3.907768647877067,False,34,4.022872588928242,-0.11510394105117472,1
3.9523269968771206,False,35,3.907768647877067,0.04455834900005362,1
3.94332991168846,False,36,3.9523269968771206,-0.008997085188660492,1
3.938106554025832,False,37,3.94332991168846,-0.0052233576626279365,1
4.023086657708322,False,38,3.938106554025832,0.08498010368248954,1
3.925173386539578,False,39,4.023086657708322,-0.0979132711687436,1
3.9303552282699705,False,40,3.925173386539578,0.005181841730392378,1
3.921722233165103,False,41,3.9303552282699705,-0.00863299510486737,1
3.921600835990028,False,42,3.921722233165103,-0.00012139717507508863,1
4.034106037273669,False,43,3.921600835990028,0.11250520128364094,1
4.070642148587755,False,44,4.034106037273669,0.03653611131408585,1
4.0388568063498305,False,45,4.070642148587755,-0.0317853422379244,1
4.03641344258602,False,46,4.0388568063498305,-0.002443363763810602,1
4.028137181190945,False,47,4.03641344258602,-0.008276261395074869,1
3.961387212301821,False,48,4.028137181190945,-0.06674996888912421,1
4.065446399492727,False,49,3.961387212301821,0.10405918719090579,1
3.955686831295312,False,50,4.065446399492727,-0.10975956819741439,1
3.95732969719726,False,51,3.955686831295312,0.001642865901947843,1
4.097062695493476,False,52,3.95732969719726,0.13973299829621633,1
4.025716938962406,False,53,4.097062695493476,-0.07134575653107067,1
4.013231387156587,False,54,4.025716938962406,-0.012485551805818673,1
3.9035013642207663,False,55,4.013231387156587,-0.10973002293582068,1
3.9255935866050766,False,56,3.9035013642207663,0.0220922223843103,1
3.9449799162408006,False,57,3.9255935866050766,0.019386329635723953,1
4.064340392137989,False,58,3.9449799162408006,0.11936047589718868,1
4.050963395648738,False,59,4.064340392137989,-0.01337699648925117,1
3.9594459740738865,False,60,4.050963395648738,-0.09151742157485154,1
4.0613938509212755,False,61,3.9594459740738865,0.10194787684738893,1
3.9363176260293122,False,62,4.0613938509212755,-0.12507622489196324,1
3.9796631321619795,False,63,3.9363176260293122,0.0433455061326673,1
3.9035157479945317,False,64,3.9796631321619795,-0.07614738416744782,1
4.020915721872122,False,65,3.9035157479945317,0.11739997387758994,1
3.929377152301401,False,66,4.020915721872122,-0.09153856957072071,1
3.9744412082498735,False,67,3.929377152301401,0.045064055948472515,1
3.9869483396022845,False,68,3.9744412082498735,0.012507131352410994,1
3.934247506678095,False,69,3.9869483396022845,-0.05270083292418937,1
3.9502428650316883,False,70,3.934247506678095,0.015995358353593225,1
3.9710636148508702,False,71,3.9502428650316883,0.020820749819181916,1
4.086347284381194,False,72,3.9710636148508702,0.11528366953032387,1
3.9447777121017444,False,73,4.086347284381194,-0.14156957227944966,1
4.061989250669709,False,74,3.9447777121017444,0.11721153856796418,1
3.974154077087543,False,75,4.061989250669709,-0.08783517358216564,1
3.9620325197698687,False,76,3.974154077087543,-0.01212155731767428,1
3.931620116133889,False,77,3.9620325197698687,-0.030412403635979857,1
3.921807186440244,False,78,3.931620116133889,-0.00981292969364489,1
4.070480484566154,False,79,3.921807186440244,0.14867329812591024,1
4.015762262328657,False,80,4.070480484566154,-0.054718222237497116,1
3.9020381510275937,False,81,4.015762262328657,-0.11372411130106341,1
3.94476264220798,False,82,3.9020381510275937,0.04272449118038635,1
4.015728231426935,False,83,3.94476264220798,0.07096558921895468,1
3.9737823189498913,False,84,4.015728231426935,-0.04194591247704338,1
4.080347402796713,False,85,3.9737823189498913,0.10656508384682173,1
3.9725443715798487,False,86,4.080347402796713,-0.1078030312168643,1
3.990844893564708,False,87,3.9725443715798487,0.01830052198485932,1
4.032479995940479,False,88,3.990844893564708,0.04163510237577084,1
3.955694715865008,False,89,4.032479995940479,-0.07678528007547092,1
3.9884491606367725,False,90,3.955694715865008,0.03275444477176448,1
4.021688357590671,False,91,3.9884491606367725,0.03323919695389854,1
3.9354202788929347,False,92,4.021688357590671,-0.08626807869773634,1
3.968703494553921,False,93,3.9354202788929347,0.033283215660986354,1
4.008015104483712,False,94,3.968703494553921,0.03931160992979077,1
4.050481040571483,False,95,4.008015104483712,0.04246593608777083,1
4.006980579244623,False,96,4.050481040571483,-0.04350046132685925,1
3.970113822756077,False,97,4.006980579244623,-0.036866756488546315,1
3.944801447413399,False,98,3.970113822756077,-0.02531237534267783,1
3.9688032547323213,False,99,3.944801447413399,0.024001807318922097,1
4.4066969388913915,True,100,3.9688032547323213,0.43789368415907015,1
4.528730320938162,True,101,4.4066969388913915,0.12203338204677028,1
4.9530445969187396,True,102,4.528730320938162,0.4243142759805778,1
5.268869878941135,True,103,4.9530445969187396,0.315825282022395,1
5.4562510556719985,True,104,5.268869878941135,0.18738117673086396,1
5.812383289949804,True,105,5.4562510556719985,0.3561322342778057,1
6.1753877553420295,True,106,5.812383289949804,0.3630044653922253,1
6.402418023415632,True,107,6.1753877553420295,0.2270302680736025,1
6.814811401251285,True,108,6.402418023415632,0.4123933778356532,1
7.156714096819604,True,109,6.814811401251285,0.34190269556831865,1
7.417525925326812,True,110,7.156714096819604,0.2608118285072081,1
7.757449783307343,True,111,7.417525925326812,0.3399238579805308,1
8.003338032749976,True,112,7.757449783307343,0.24588824944263354,1
8.309372716833366,True,113,8.003338032749976,0.3060346840833894,1
8.641744020095954,True,114,8.309372716833366,0.33237130326258857,1
8.897079823146774,True,115,8.641744020095954,0.25533580305081927,1
9.324244029360655,True,116,8.897079823146774,0.42716420621388096,1
9.5164819777015,True,117,9.324244029360655,0.1922379483408463,1
9.843010065948523,True,118,9.5164819777015,0.32652808824702184,1
10.232844996149005,True,119,9.843010065948523,0.38983493020048243,1
10.506605077286036,True,120,10.232844996149005,0.27376008113703065,1
10.828975424282252,True,121,10.506605077286036,0.32237034699621603,1
11.054440180688205,True,122,10.828975424282252,0.22546475640595354,1
11.423879558375202,True,123,11.054440180688205,0.3694393776869962,1
11.683285823475506,True,124,11.423879558375202,0.2594062651003046,1
12.04386340951894,True,125,11.683285823475506,0.3605775860434335,1
12.261199875373848,True,126,12.04386340951894,0.21733646585490796,1
12.588624891518904,True,127,12.261199875373848,0.3274250161450567,1
13.058298613630615,True,128,12.588624891518904,0.4696737221117111,1
13.237800830625112,True,129,13.058298613630615,0.17950221699449642,1
13.666651466996523,True,130,13.237800830625112,0.4288506363714113,1
13.850206322903432,True,131,13.666651466996523,0.1835548559069089,1
14.257723655825501,True,132,13.850206322903432,0.40751733292206893,1
14.480138612156528,True,133,14.257723655825501,0.22241495633102737,1
14.945047389523214,True,134,14.480138612156528,0.464908777366686,1
15.13505410607803,True,135,14.945047389523214,0.19000671655481582,1
15.585912740347462,True,136,15.13505410607803,0.45085863426943185,1
15.729540243588646,True,137,15.585912740347462,0.14362750324118423,1
16.163295672200107,True,138,15.729540243588646,0.43375542861146066,1
